tarih,fonKodu,fonUnvan,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-11,IRT,INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,7.986284,1531,128839787.08,16132633
2026-09-11,IRV,İSTANBUL PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,0,66,0,0
2026-09-11,IRY,INVEO PORTFÖY PARA PİYASASI (TL) FONU,4.088917,2318,2039466051.03,498779049
2026-09-11,ISR,İŞ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,0,6,0,0
2026-09-11,ISS,İŞ PORTFÖY DEĞER SERBEST ÖZEL FON,0,7,0,0
2026-09-11,IST,İSTANBUL PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0,3096,0,0
2026-09-11,ITA,İŞ PORTFÖY ARSLAN SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,ITC,INVEO PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.190049,275,25021671.13,21025748
2026-09-11,ITD,İŞ PORTFÖY TE2 SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,ITJ,İSTANBUL PORTFÖY SEKİZİNCİ SERBEST FON,0,12,0,0
2026-09-11,ITL,İŞ PORTFÖY ÖPY DELTA SERBEST (TL) ÖZEL FON,0,1,0,0
2026-09-11,ITP,İŞ PORTFÖY TEKNOLOJİ KARMA FON,0,11365,0,0
2026-09-11,ITR,İŞ PORTFÖY TE1 SERBEST ÖZEL FON,0,1,0,0
2026-09-11,ITV,İŞ PORTFÖY ALTINCI SERBEST (DÖVİZ) FON,0,30,0,0
2026-09-11,ITZ,İŞ PORTFÖY ATLAS SERBEST (DÖVİZ) ÖZEL FON,0,3,0,0
2026-09-11,IUA,İSTANBUL PORTFÖY KARYA SERBEST (DÖVİZ) FON,0,52,0,0
2026-09-11,IUB,İŞ PORTFÖY EVREN SERBEST (DÖVİZ) ÖZEL FON,0,3,0,0
2026-09-11,IUC,INVEO PORTFÖY GEDİK YATIRIM SERBEST (TL) ÖZEL FON,1.889169,1,916915246.33,485353634
2026-09-11,IUF,İŞ PORTFÖY YEDİNCİ SERBEST (DÖVİZ-AVRO) FON,0,7731,0,0
2026-09-11,IUH,INVEO PORTFÖY DÖNÜŞTÜRÜCÜ TEKNOLOJİLER FON SEPETİ FONU,6.383282,710,12300608.73,1927003.661
2026-09-11,IUM,İŞ PORTFÖY HK SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,IUN,İŞ PORTFÖY YELKEN SERBEST (DÖVİZ) ÖZEL FON,0,4,0,0
2026-09-11,IUV,İŞ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ)  FON,0,6368,0,0
2026-09-11,IUZ,İŞ PORTFÖY ANADOLUBANK PARA PİYASASI (TL) FONU,0,1259,0,0
2026-09-11,IV2,PHİLLİP PORTFÖY ARİSTA SERBEST FON,0,14,0,0
2026-09-11,IV6,INVEO PORTFÖY TE3 SERBEST (DÖVİZ) ÖZEL FON,66.218547,1,1656661560.49,25018090
2026-09-11,IV7,INVEO PORTFÖY BEŞER SERBEST (TL) ÖZEL FON,5.133017,1,561062862.38,109304696
2026-09-11,IV8,INVEO PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,2.34402,136,33114489.02,14127220
2026-09-11,IVF,İSTANBUL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0,1273,0,0
2026-09-11,IVS,İSTANBUL PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,0,25,0,0
2026-09-11,IVY,İSTANBUL PORTFÖY BLOCKCHAIN TEKNOLOJİLERİ DEĞİŞKEN FON,0,12953,0,0
2026-09-11,IYB,AURA PORTFÖY DEĞİŞKEN FONU,0,295,0,0
2026-09-11,IYP,İSTANBUL PORTFÖY YILDIZ SERBEST ÖZEL FON,0,2,0,0
2026-09-11,IYR,İŞ PORTFÖY HEDEF SERBEST FON,0,6,0,0
2026-09-11,IYS,İŞ PORTFÖY SÜTAŞ SERBEST ÖZEL FON,0,16,0,0
2026-09-11,IYV,İSTANBUL PORTFÖY AŞİYAN SERBEST FON,0,69,0,0
2026-09-11,IZA,AZİMUT PORTFÖY İNAN2 SERBEST ÖZEL FON,0,1,0,0
2026-09-11,IZB,İSTANBUL PORTFÖY BİRİNCİ FON SEPETİ SERBEST FON,0,86,0,0
2026-09-11,IZE,İŞ PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,IZL,İŞ PORTFÖY EYLÜL 2027 SERBEST (DÖVİZ) FON,0,19,0,0
2026-09-11,IZS,İSTANBUL PORTFÖY ALTINCI SERBEST FON,0,93,0,0
2026-09-11,IZV,İSTANBUL PORTFÖY ATLANTİK SERBEST (TL) ÖZEL FON,0,2,0,0
2026-09-11,IZY,İŞ PORTFÖY ONYEDİNCİ SERBEST (DÖVİZ) FON,0,27,0,0
2026-09-11,JET,ATA PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,0,16813,0,0
2026-09-11,JOT,İŞ PORTFÖY JOTANTA SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,JUP,AURA PORTFÖY JÜPİTER SERBEST (DÖVİZ) FON,0.543301,54,55280264.15,101748890
2026-09-11,KAC,EMLAK KATILIM PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON,3.986438,1769,19800830288.78,4967048403
2026-09-11,KAN,KUVEYT TÜRK PORTFÖY ALTIN KATILIM SERBEST FON,0,36,0,0
2026-09-11,KAV,KUVEYT TÜRK PORTFÖY ALTINCI KATILIM SERBEST (DÖVİZ-AVRO) FON,0,5688,0,0
2026-09-11,KBJ,STRATEJİ PORTFÖY KİBELE KAR PAYI ÖDEYEN HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),4.198876,101,670193245.55,159612551
2026-09-11,KBP,KUVEYT TÜRK PORTFÖY PY KATILIM HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0,5,0,0
2026-09-11,KBZ,KUVEYT TÜRK PORTFÖY SBZ KATILIM SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KCL,KARE PORTFÖY ÇOKLU VARLIK KATILIM FONU,0,170,0,0
2026-09-11,KCR,AK PORTFÖY KÜLÇE ALTIN KATILIM FONU,1.084198,706,75356694.17,69504551
2026-09-11,KCV,KUVEYT TÜRK PORTFÖY ÇOKLU VARLIK KATILIM FONU,0,13429,0,0
2026-09-11,KDE,KUVEYT TÜRK PORTFÖY DENGELİ KATILIM FONU,0,3975,0,0
2026-09-11,KDI,KARE PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,0,12,0,0
2026-09-11,KDK,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,0,1,0,0
2026-09-11,KDL,KUVEYT TÜRK PORTFÖY BEŞİNCİ KATILIM SERBEST (DÖVİZ) FON,0,7033,0,0
2026-09-11,KDO,İŞ PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON,0,499,0,0
2026-09-11,KDS,KUVEYT TÜRK PORTFÖY YEDİNCİ KATILIM SERBEST (DÖVİZ) FON,0,1377,0,0
2026-09-11,KDT,GARANTİ PORTFÖY KATILIM SERBEST (DÖVİZ) FON,55.321761,1198,3285325331.06,59385769
2026-09-11,KDV,KUVEYT TÜRK PORTFÖY DOKUZUNCU KATILIM SERBEST (DÖVİZ) FON,0,226,0,0
2026-09-11,KDZ,KUVEYT TÜRK PORTFÖY SEKİZINCİ KATILIM SERBEST (DÖVİZ) FON,0,807,0,0
2026-09-11,KEI,KUVEYT TÜRK PORTFÖY KATILIM EMEKLİLİK İKİNCİ KATILIM SERBEST ÖZEL FON,0,1,0,0
2026-09-11,KEO,KUVEYT TÜRK PORTFÖY KATILIM EMEKLİLİK BİRİNCİ KATILIM SERBEST ÖZEL FON,0,1,0,0
2026-09-11,KEU,KUVEYT TÜRK PORTFÖY ONUNCU KATILIM SERBEST (DÖVİZ-AVRO) FON,0,62,0,0
2026-09-11,KFZ,KUVEYT TÜRK PORTFÖY KFZ KATILIM SERBEST ÖZEL FON,0,1,0,0
2026-09-11,KGM,KUVEYT TÜRK PORTFÖY GÜMÜŞ KATILIM FON SEPETİ FONU,0,30441,0,0
2026-09-11,KH1,AK PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.376932,1174,101171113.73,73475756
2026-09-11,KHA,PARDUS PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.649612,30583,3962090571.3,852133674
2026-09-11,KHB,KARE PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,237,0,0
2026-09-11,KHC,PARDUS PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.271488,1413,45972679.32,20239018
2026-09-11,KHD,ATLAS PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.486403,12,775418678.66,521674512
2026-09-11,KHF,ALLBATROSS PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0,16,0,0
2026-09-11,KHJ,ATLAS PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.217924,444,15588207.66,12798999
2026-09-11,KHP,KUVEYT TÜRK PORTFÖY PAYLAŞIMLI HESAP PARA PİYASASI KATILIM FONU,0,1606,0,0
2026-09-11,KHT,ALLBATROSS PORTFÖY KARTAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0,202,0,0
2026-09-11,KHU,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) ÖZEL FON,0,1,0,0
2026-09-11,KIA,TRIVE PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,4.50765,354,5456739.65,1210551
2026-09-11,KIB,TRIVE PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,4.39618,1074,11104974.9,2526051
2026-09-11,KIE,TRIVE PORTFÖY PARA PİYASASI (TL) FONU,4.763741,1001,459143769.31,96383026
2026-09-11,KIH,KARE PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,0,26,0,0
2026-09-11,KIK,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM FONU,0,1378,0,0
2026-09-11,KIS,ASTRA PORTFÖY KİRA SERTİFİKASI KATILIM (DÖVİZ) FONU,0.222538,763,90240227.61,405504401
2026-09-11,KJK,KUVEYT TÜRK PORTFÖY KUVEYT TÜRK YABANCI KATILIM SERBEST ÖZEL FON,0,1,0,0
2026-09-11,KKB,KUVEYT TÜRK PORTFÖY EKAS KATILIM SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KKC,KARE PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON,0,51,0,0
2026-09-11,KKE,KUVEYT TÜRK PORTFÖY USTA KATILIM SERBEST (DÖVİZ) ÖZEL FON,0,2,0,0
2026-09-11,KKH,İŞ PORTFÖY DENGELİ FON SEPETİ FONU,0,5024,0,0
2026-09-11,KKL,ALLBATROSS PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON,0,1659,0,0
2026-09-11,KKO,YAPI KREDİ PORTFÖY KASIM 2026 KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,49.393617,257,2282142045.89,46203177
2026-09-11,KKP,İŞ PORTFÖY 2028 KAPİTAL KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,0,331,0,0
2026-09-11,KKT,KUVEYT TÜRK PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,0,360,0,0
2026-09-11,KLH,ATLAS PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.587767,1949,107922329.47,41704809
2026-09-11,KLI,AK PORTFÖY PARA PİYASASI KATILIM SERBEST FON,1.339764,168,357450578.98,266801151
2026-09-11,KLL,KUVEYT TÜRK PORTFÖY TLL KATILIM SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KLM,İŞ PORTFÖY KALAMIŞ SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KLS,ALLBATROSS PORTFÖY KATILIM SERBEST (DÖVİZ) FON,0,2,0,0
2026-09-11,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,0,108840,0,0
2026-09-11,KMA,KUVEYT TÜRK PORTFÖY KMA KATILIM SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KME,KUVEYT TÜRK PORTFÖY TEMKİNLİ KATILIM FONU,0,1230,0,0
2026-09-11,KMF,AZİMUT PORTFÖY ALTIN KATILIM FONU,0,2239,0,0
2026-09-11,KMN,YAPI KREDİ PORTFÖY KIYMETLİ MADENLER KATILIM FONU,0.966225,4905,454392197.04,470275999
2026-09-11,KMT,KUVEYT TÜRK PORTFÖY KAM KATILIM SERBEST (TL) ÖZEL FON,0,1,0,0
2026-09-11,KNC,AK PORTFÖY ÖPY ÜÇÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,68.334777,16,366416270.08,5362076
2026-09-11,KNI,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON,0,412,0,0
2026-09-11,KNJ,KUVEYT TÜRK PORTFÖY ENERJİ KATILIM FONU,0,15570,0,0
2026-09-11,KNN,İŞ PORTFÖY KANTİTATİF SERBEST (TL) FON,0,16,0,0
2026-09-11,KNP,AK PORTFÖY KOR SERBEST (DÖVİZ) ÖZEL FON,82.79506,2,193218004.59,2333690
2026-09-11,KNS,KUVEYT TÜRK PORTFÖY NKS KATILIM SERBEST (TL) ÖZEL FON,0,1,0,0
2026-09-11,KNT,AK PORTFÖY VİRA SERBEST (DÖVİZ) ÖZEL FON,61.415279,3,176014531.35,2865973
2026-09-11,KNV,AK PORTFÖY OPERA SERBEST (DÖVİZ) ÖZEL FON,72.018135,5,323385914.47,4490340
2026-09-11,KNZ,AK PORTFÖY MNM SERBEST (DÖVİZ) ÖZEL FON,70.308001,1,1036115728.07,14736811
2026-09-11,KO4,QNB PORTFÖY KAR PAYI ÖDEYEN ONDÖRDÜNCÜ SERBEST (DÖVİZ-AVRO) FON,56.561394,853,4640296776.67,82040000
2026-09-11,KOB,KUVEYT TÜRK PORTFÖY KUVEYT TÜRK KATILIM BANKASI ÖZEL BANKACILIK KATILIM SERBEST ÖZEL FON,0,80,0,0
2026-09-11,KOD,YAPI KREDİ PORTFÖY KÜÇÜK ÖLÇEKLİ ŞİRKETLER DEĞİŞKEN FON,1.036207,730,58989398.48,56928183
2026-09-11,KOP,ASTRA PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,7.666042,14,15723052.6,2051000
2026-09-11,KOT,AZİMUT PORTFÖY KOÇ TOPLULUĞU ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,3558,0,0
2026-09-11,KOZ,İŞ PORTFÖY KOZA SERBEST (DÖVİZ) ÖZEL FON,0,4,0,0
2026-09-11,KP3,KARE PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,0,10,0,0
2026-09-11,KPA,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,14085,0,0
2026-09-11,KPB,ROTA PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,6.773454,1,5428435.74,801428
2026-09-11,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0,24443,0,0
2026-09-11,KPD,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM SERBEST (DÖVİZ) FON,0,542,0,0
2026-09-11,KPF,NEO PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.810173,225,146348933.99,80848047
2026-09-11,KPH,İŞ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0,11576,0,0
2026-09-11,KPI,İŞ PORTFÖY PARA PİYASASI KATILIM (TL) FONU,0,6890,0,0
2026-09-11,KPK,İŞ PORTFÖY DURUSU SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KPM,KARE PORTFÖY SEKİZİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0,16,0,0
2026-09-11,KPP,KARE PORTFÖY PARA PİYASASI FONU,3.231389,667,410044620.8,126894220
2026-09-11,KPR,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM SERBEST FON,0,1102,0,0
2026-09-11,KPS,QNB PORTFÖY KAR PAYI ÖDEYEN ONİKİNCİ SERBEST (DÖVİZ) FON,0,3270,0,0
2026-09-11,KPU,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0,6073,0,0
2026-09-11,KRC,KARE PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,0.149164,147,30453159.68,204159320
2026-09-11,KRF,KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON,0,586,0,0
2026-09-11,KRH,PARDUS PORTFÖY KARTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.86321,41,2427994482.98,1303124471
2026-09-11,KRO,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONUNCU SERBEST (DÖVİZ) FON,48.569987,58,305506529.24,6290027
2026-09-11,KRR,İŞ PORTFÖY KARMA FON,0,620,0,0
2026-09-11,KRS,KARE PORTFÖY SERBEST (DÖVİZ) FON,0,1091,0,0
2026-09-11,KRT,KARE PORTFÖY TÜRKİYE ODAKLI SERBEST (DÖVİZ ) FON,0,168,0,0
2026-09-11,KRV,QNB PORTFÖY KAR PAYI ÖDEYEN ALTINCI SERBEST (DÖVİZ) FON,48.681271,1020,5632909850.34,115710000.01
2026-09-11,KSA,HEDEF PORTFÖY KISA VADELİ SERBEST (TL) FON,0,4226,0,0
2026-09-11,KSC,KUVEYT TÜRK PORTFÖY ASC KATILIM SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KSK,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI KATILIM FONU,0,646,0,0
2026-09-11,KSL,ALBARAKA PORTFÖY İKİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,57.247406,118,251624447.58,4395386
2026-09-11,KSM,ALBARAKA PORTFÖY İKİNCİ KATILIM SERBEST (DÖVİZ-ABD DOLARI) FON,52.291166,738,16164879827.87,309132133
2026-09-11,KSP,QNB PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ-POUND) FON,65.627228,360,1662009561.14,25325000
2026-09-11,KSR,KUVEYT TÜRK PORTFÖY SÜRDÜRÜLEBİLİRLİK KATILIM FONU,0,3814,0,0
2026-09-11,KST,ALLBATROSS PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0,443,0,0
2026-09-11,KSV,KUVEYT TÜRK PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON,0,9699,0,0
2026-09-11,KSY,YAPI KREDİ PORTFÖY PY KANDİLLİ SERBEST ÖZEL FON,11.293894,86,12830181598.92,1136028176
2026-09-11,KTE,KUVEYT TÜRK PORTFÖY CEYLAN KİRA SERTİFİKALARI KATILIM SERBEST (DÖVİZ) ÖZEL FON,0,1,0,0
2026-09-11,KTI,AZİMUT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,577,0,0
2026-09-11,KTJ,KUVEYT TÜRK PORTFÖY TEKNOLOJİ KATILIM FONU,0,21281,0,0
2026-09-11,KTM,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM (TL) FONU,0,5861,0,0
2026-09-11,KTN,KUVEYT TÜRK PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,0,4261,0,0
2026-09-11,KTR,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (TL) FON,0,620,0,0
2026-09-11,KTS,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0,786,0,0
2026-09-11,KTT,KUVEYT TÜRK PORTFÖY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ) FON,0,1447,0,0
2026-09-11,KTU,KUVEYT TÜRK PORTFÖY NEOVA KATILIM SERBEST (TL) ÖZEL FON,0,1,0,0
2026-09-11,KTV,KUVEYT TÜRK PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,0,47043,0,0
2026-09-11,KU3,KUVEYT TÜRK PORTFÖY ÜÇÜNCÜ KATILIM FONU,0,2843,0,0
2026-09-11,KUA,KUVEYT TÜRK PORTFÖY AGRESİF KATILIM FONU,0,2064,0,0
2026-09-11,KUB,KARE PORTFÖY DEĞİŞKEN  (DÖVİZ) FONU,0,3575,0,0
2026-09-11,KUD,KUVEYT TÜRK PORTFÖY DİNAMİK KATILIM FONU,0,2668,0,0
2026-09-11,KUP,AK PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,49.169069,128,2031203095.31,41310587
2026-09-11,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,0,40840,0,0
2026-09-11,KVA,KUVEYT TÜRK PORTFÖY KTYMD KISA VADELİ KATILIM SERBEST ÖZEL FON,0,1,0,0
2026-09-11,KVK,HEDEF PORTFÖY KATILIM İSTATİSTİKSEL ARBİTRAJ SERBEST FON,0,133,0,0
2026-09-11,KVR,ATLAS PORTFÖY KISA VADELİ KATILIM SERBEST FON,1.322904,46,104724520.03,79162576
2026-09-11,KVS,AZİMUT PORTFÖY KISA VADELİ SERBEST (TL) FON,0,2396,0,0
2026-09-11,KVT,AK PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.441696,2931,105492937.03,73172782
2026-09-11,KYA,KARE PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,1506,0,0
2026-09-11,KYR,BV PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.538639,11,268024503.74,497595647
2026-09-11,KYS,KARE PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON,0,18,0,0
2026-09-11,KZL,KUVEYT TÜRK PORTFÖY ALTIN KATILIM FONU,0,65693,0,0
2026-09-11,KZO,AZİMUT PORTFÖY KOİ HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0,3,0,0
2026-09-11,KZU,KUVEYT TÜRK PORTFÖY İKİNCİ ALTIN KATILIM FONU,0,5768,0,0
2026-09-11,LAI,ATLAS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.186363,15,187461754.58,158013797
2026-09-11,LET,QNB PORTFÖY LETO SERBEST (DÖVİZ) ÖZEL FON,55.519424,2,706335382.5,12722311
2026-09-11,LFD,İŞ PORTFÖY AZİM HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0,1,0,0
2026-09-11,LGK,AZİMUT PORTFÖY İKİNCİ ÖPY SERBEST ÖZEL FON,0,1,0,0
2026-09-11,LGO,ATLAS PORTFÖY ALGO TOROS HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),6.507251,11,98014395.91,15062336
2026-09-11,LHM,AK PORTFÖY NETA SERBEST (DÖVİZ) ÖZEL FON,84.240632,4,805141719.81,9557641
2026-09-11,LHP,AK PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON,57.390223,92,81411646.39,1418563
2026-09-11,LKF,İŞ PORTFÖY ALTIN KATILIM FONU,0,1337,0,0
2026-09-11,LKT,AKTİF PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,1.918266,582,489564845.96,255212201
2026-09-11,LLA,ALLBATROSS PORTFÖY AYDIN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0,721,0,0
2026-09-11,LPH,STATECH PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.492848,2754,4126954983.41,2764484203
2026-09-11,LRT,ATA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,0,12,0,0
2026-09-11,LTC,AK PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.626271,310,15887728.95,9769422
2026-09-11,LTL,AHLATCI PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.179069,4145,236791860.41,200829530
2026-09-11,LTS,HEDEF PORTFÖY LOTUS SERBEST FON,0,13,0,0
2026-09-11,LZV,AZİMUT PORTFÖY İLA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0,2,0,0
2026-09-11,MAC,MARMARA CAPITAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.748997,35272,4228682103.33,5645791019
2026-09-11,MAD,MEKSA PORTFÖY BİRİNCİ DEĞİŞKEN FON,0,362,0,0
2026-09-11,MAS,MARMARA CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.104217,194,761135830.87,62881875
2026-09-11,MAV,QNB PORTFÖY ADAMAVİ SERBEST (DÖVİZ) ÖZEL FON,58.654224,1,917833326.05,15648205
2026-09-11,MBL,MEKSA PORTFÖY İKİNCİ DEĞİŞKEN FON,0,213,0,0
2026-09-11,MBR,MT PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,1.808534,583,504137914.36,278754950
2026-09-11,MCU,AZİMUT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0,156,0,0
2026-09-11,MD1,MT PORTFÖY BİRİNCİ DEĞİŞKEN FON,2.293929,626,220381307.67,96071528
2026-09-11,MD2,MT PORTFÖY İKİNCİ DEĞİŞKEN FON,2.180548,639,269784905.77,123723450
2026-09-11,MDF,FİBA PORTFÖY MODEL EMTİA FON SEPETİ SERBEST FON,1.381682,931,540542354.83,391220455
2026-09-11,MET,GARANTİ PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON,0,6535,0,0
2026-09-11,MGB,İŞ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0,458,0,0
2026-09-11,MGD,DENİZ PORTFÖY MGD HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.893519,1,600535052.3,672100883
