tarih,fonKodu,fonUnvan,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-10,YVB,YAPI KREDİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,1.411474,792,151347286.77,107226430
2026-09-10,YVD,YAPI KREDİ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,4.504901,83013,67197632573.52,14916562456
2026-09-10,YVF,YAPI KREDİ PORTFÖY ETİLER SERBEST (DÖVİZ) ÖZEL FON,74.6239,4,966623973.86,12953276
2026-09-10,YVG,YAPI KREDİ PORTFÖY SARIYER SERBEST (DÖVİZ-AVRO) FON,64.409095,1231,6142771502.25,95371182
2026-09-10,YVO,YAPI KREDİ PORTFÖY NİLÜFER SERBEST (DÖVİZ) ÖZEL FON,71.186449,2,976715164.63,13720521
2026-09-10,YVS,YAPI KREDİ PORTFÖY BEYOĞLU SERBEST (DÖVİZ) ÖZEL FON,77.492132,6,447727218.71,5777712
2026-09-10,YZC,YAPI KREDİ PORTFÖY FİNTECH VE BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,5.352153,12324,670184460.39,125217722
2026-09-10,YZF,YAPI KREDİ PORTFÖY PY ERENKÖY  SERBEST (DÖVIZ) ÖZEL FON,102.885031,1,488703896.5,4750000
2026-09-10,YZG,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,13.641141,60092,11142234571.67,816811035
2026-09-10,YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),11.365778,5482,706687312.9,62176763
2026-09-10,YZK,YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON,7.929724,187,195601483.1,24666872
2026-09-10,YZL,YAPI KREDİ PORTFÖY PY ÇAMLICA SERBEST ÖZEL FON,5.770029,58,551945480.8,95657308
2026-09-10,YZT,AK PORTFÖY YAPAY ZEKA TEKNOLOJİLERİ ŞİRKETLERİ DEĞİŞKEN FON,1.043349,9220,682234564.05,653888813
2026-09-10,ZA2,KUVEYT TÜRK PORTFÖY İKİNCİ SEPET HESAP PARA PİYASASI KATILIM FONU,2.097015,533,3944234971.17,1880880460
2026-09-10,ZAD,KUVEYT TÜRK PORTFÖY SEPET HESAP KATILIM SERBEST (DÖVİZ) FON,46.895933,49,13663786.59,291364
2026-09-10,ZAV,ZİRAAT PORTFÖY BAŞAK SERBEST (DÖVİZ-AVRO) FON,58.305493,4902,64297318374.45,1102766062
2026-09-10,ZAY,KUVEYT TÜRK PORTFÖY SEPET HESAP PARA PİYASASI KATILIM (TL) FONU,6.523145,3270,1139547656.98,174692981
2026-09-10,ZBD,ZİRAAT PORTFÖY DENGELİ DEĞİŞKEN FON,697.947281,2071,959879497.66,1375289.389
2026-09-10,ZBI,ZİRAAT PORTFÖY TEMKİNLİ KATILIM FONU,2.33751,1874,202947783.44,86822219
2026-09-10,ZBJ,ZİRAAT PORTFÖY BAŞAK PARA PİYASASI (TL) FONU,5.286335,20564,78782372926.58,14903022270.533
2026-09-10,ZBN,ZİRAAT PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.63238,163,147067586.85,6223139
2026-09-10,ZBO,ZİRAAT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),3.394376,223,476227721.68,140299045
2026-09-10,ZBZ,ZİRAAT PORTFÖY GÜLLÜ SERBEST (DÖVİZ) ÖZEL FON,68.934741,1,361896013.43,5249835
2026-09-10,ZCA,ZİRAAT PORTFÖY ÖPY BİRİNCİ SERBEST (TL) ÖZEL FON,8.779996,1,66162522.26,7535598
2026-09-10,ZCB,ZİRAAT PORTFÖY MGN SERBEST (DÖVİZ) ÖZEL FON,75.72062,3,2433736.45,32141
2026-09-10,ZCC,ZİRAAT PORTFÖY DURUSU SERBEST (DÖVİZ) ÖZEL FON,80.63076,2,426154127.8,5285255
2026-09-10,ZCD,ZİRAAT PORTFÖY ALTINCI SERBEST (TL) FON,5.068404,464,1421204583.24,280404769
2026-09-10,ZCE,ZİRAAT PORTFÖY TÜRK ALTIN SERBEST (TL) ÖZEL FON,4.789582,1,13447869907.88,2807733694
2026-09-10,ZCG,ZİRAAT PORTFÖY DOKUZUNCU SERBEST (TL) FON,6.877691,153,1001020886.78,145546074
2026-09-10,ZCH,ZİRAAT PORTFÖY ODAK SERBEST ÖZEL FON,2.526497,1,5199516590.51,2057994652
2026-09-10,ZCK,ZİRAAT PORTFÖY AGRESİF KATILIM FONU,1.872789,2483,406050029.98,216815725
2026-09-10,ZCN,ZİRAAT PORTFÖY EMTİA FON SEPETİ FONU,4.183111,6489,622372912.65,148782300
2026-09-10,ZDD,ZİRAAT PORTFÖY TEMKİNLİ DEĞİŞKEN FON,7.685147,1439,527027582.06,68577423
2026-09-10,ZDK,ZİRAAT PORTFÖY ÖPY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,15.964175,1,3345101.4,209538
2026-09-10,ZDZ,ZİRAAT PORTFÖY AGRESİF DEĞİŞKEN FON,13.11028,8522,1027509271.17,78374318
2026-09-10,ZFB,AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON,7.404079,15109,1042751682.17,140834758
2026-09-10,ZHH,ZİRAAT PORTFÖY HALKBANK SÜRDÜRÜLEBİLİRLİK 30 ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.512363,1073,95734227.91,63301107
2026-09-10,ZIH,ZİRAAT PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,0.935925,7612,563908583.83,602514749
2026-09-10,ZJB,ZİRAAT PORTFÖY BİRİNCİ SERBEST (TL) FON,10.270824,1640,8272114400.51,805399268
2026-09-10,ZJH,ZİRAAT PORTFÖY V10 SERBEST (DÖVİZ) ÖZEL FON,62.734357,1,212418469.21,3385999
2026-09-10,ZJI,ZİRAAT PORTFÖY İKİNCİ SERBEST (TL) FON,10.615911,1599,6678119756.75,629067052
2026-09-10,ZJL,ZİRAAT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),15.136204,2565,407981254.44,26954000
2026-09-10,ZJT,ZİRAAT PORTFÖY DURU SERBEST (DÖVİZ) ÖZEL FON,69.282909,1,1378394483.97,19895159
2026-09-10,ZJV,ZİRAAT PORTFÖY BIST 30 DIŞI YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),11.174096,1339,700286211.89,62670500
2026-09-10,ZK1,ZİRAAT PORTFÖY BAŞAK KATILIM SERBEST (DÖVİZ-AMERİKAN DOLARI) FON,51.204338,109,2165746356.32,42296150
2026-09-10,ZK2,ZİRAAT PORTFÖY BAŞAK KATILIM SERBEST (DÖVİZ-AVRO) FON,59.216976,72,1163050724.84,19640495
2026-09-10,ZLB,TEB PORTFÖY TEB ÖZEL BANKACILIK SERBEST (DÖVİZ) ÖZEL FON,51.040254,46,492903439.83,9657151
2026-09-10,ZLG,AK PORTFÖY MARAL SERBEST (DÖVİZ) ÖZEL FON,65.526062,1,1102987884.96,16832812
2026-09-10,ZLH,ZİRAAT PORTFÖY BIST 100-30 ŞİRKETLERİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON),11.861696,3369,473071706.09,39882300
2026-09-10,ZMT,AZİMUT PORTFÖY 22.0 SERBEST (DÖVİZ-AVRO) FON,64.170721,311,1753699675.28,27328658
2026-09-10,ZMU,AZİMUT PORTFÖY 23.0 HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.216363,14,19944590.76,92181015
2026-09-10,ZMY,ZİRAAT PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON,6.676373,2811,197933103.73,29646800
2026-09-10,ZOS,ZİRAAT PORTFÖY ONBEŞİNCİ SERBEST FON,1.902482,11,583151499.83,306521428
2026-09-10,ZP1,ZİRAAT PORTFÖY ANTALYA SERBEST (DÖVİZ) ÖZEL FON,64.095371,2,64988732.15,1013938
2026-09-10,ZP2,ZİRAAT PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,5.945138,1,634859824.35,106786382
2026-09-10,ZP3,ZİRAAT PORTFÖY ÜÇÜNCÜ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,4.541885,1,507881921.49,111821825
2026-09-10,ZP6,ZİRAAT PORTFÖY SEDEF KATILIM SERBEST (DÖVİZ - AMERİKAN DOLARI) FON,59.264548,1506,5617772565.9,94791452
2026-09-10,ZP7,ZİRAAT PORTFÖY TE4 SERBEST (DÖVİZ) ÖZEL FON,68.860268,1,1300513817.21,18886273
2026-09-10,ZP8,ZİRAAT PORTFÖY KEHRİBAR PARA PİYASASI KATILIM SERBEST (TL) FON,4.162793,4302,60224306752.78,14467284326
2026-09-10,ZP9,ZİRAAT PORTFÖY AKİK KATILIM SERBEST (DÖVİZ-AVRO) FON,61.701613,823,2640840629.7,42800188
2026-09-10,ZPA,ZİRAAT PORTFÖY SERBEST (DÖVİZ) FON,67.953286,934,4092948478.71,60231796
2026-09-10,ZPC,ZİRAAT PORTFÖY FON SEPETİ FONU,20.133013,2790,3320579498.95,164932070
2026-09-10,ZPE,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),36.650067,7348,1347915861.23,36777991.836
2026-09-10,ZPF,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ),23.51083,3441,755604923.31,32138590
2026-09-10,ZPG,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,10.874939,6559,1618715217.22,148848208.425
2026-09-10,ZPH,ZİRAAT PORTFÖY PAYLAŞIMLI HESAP PARA PİYASASI KATILIM SERBEST (TL) FON,1.545245,51,415903292.51,269150428
2026-09-10,ZPJ,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.822643,304,116198915.75,9828506
2026-09-10,ZPK,ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU,8.580407,30250,22347010719.67,2604423310.001
2026-09-10,ZPN,ZİRAAT PORTFÖY BUDİN SERBEST (DÖVİZ) ÖZEL FON,73.510591,1,1949924660.82,26525765
2026-09-10,ZPO,ZİRAAT PORTFÖY PARA PİYASASI KATILIM FONU,1.062021,2118,2157640168.24,2031636120
2026-09-10,ZPR,ZİRAAT PORTFÖY PARA PİYASASI SERBEST FON,1.575853,938,28737717116.49,18236293040
2026-09-10,ZR2,ZİRAAT PORTFÖY YEŞİLKÖY SERBEST ÖZEL FON,1.44271,1,1365769993.11,946669725
2026-09-10,ZR3,ZİRAAT PORTFÖY ONÜÇÜNCÜ SERBEST (TL) FON,0.414726,137,124592327.34,300420727
2026-09-10,ZSB,ZİRAAT PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,12.497879,25,2706895734.48,216588410
2026-09-10,ZSF,ZİRAAT PORTFÖY S&P/OIC COMCEC (İSEDAK) 50 SHARİAH ŞİRKETLERİ YABANCI HİSSE SENEDİ FONU,53.465618,1606,41753921.21,780949
2026-09-10,ZSG,ZİRAAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,4.460085,912,51610766.33,11571700
2026-09-10,ZSN,ZİRAAT PORTFÖY ÖPY BEŞİNCİ SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,57.694824,2,3142063615.93,54460061
2026-09-10,ZTF,ZİRAAT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,7.71736,1,2121209643.42,274862095
2026-09-10,ZTG,ZİRAAT PORTFÖY TARIM VE GIDA FON SEPETİ FONU,1.37665,1131,46310916.02,33640296
2026-09-10,ZTV,ZİRAAT PORTFÖY TÜRKİYE VARLIK FONU İŞTİRAKLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.059799,1507,689319299.16,650424324
2026-09-10,ZUD,ZİRAAT PORTFÖY THE SERBEST ÖZEL FON,4.395703,1,913205514.73,207749576
2026-09-10,ZUE,ZİRAAT PORTFÖY TS SERBEST ÖZEL FON,5.202429,1,10984818950.52,2111478907
2026-09-10,ZUS,ZİRAAT PORTFÖY BAŞAK SERBEST (DÖVİZ-AMERİKAN DOLARI) FON,51.1413,3349,59011413015.85,1153889586
2026-09-10,ZVB,ATLAS PORTFÖY SERBEST (TL) FON,99.22775,11,248925413.49,2508627
2026-09-10,ZVO,ZİRAAT PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,3.8267,311,882129835.16,230519752
2026-09-10,ZYC,ZİRAAT PORTFÖY TS SERBEST (TL) ÖZEL FON,5.036628,1,9239119301.02,1834386016
2026-09-10,ZYD,ZİRAAT PORTFÖY THE SERBEST (TL) ÖZEL FON,5.001025,1,9222829423.97,1844187892
2026-09-10,ZZL,ZİRAAT PORTFÖY ONDÖRDÜNCÜ SERBEST FON,85.535668,15,43564940.75,509319
2026-09-09,AAL,ATA PORTFÖY PARA PİYASASI (TL) FONU,3.5556,4433,1951849875.52,548950939
2026-09-09,AAS,ATA PORTFÖY FON SEPETİ SERBEST FONU,12.968078,153,18255007.37,1407688
2026-09-09,AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),63.901907,1962,124668211.1,1950931
2026-09-09,ABG,ATLAS PORTFÖY DÖRDÜNCÜ SERBEST (TL) FON,129.939461,178,16720043543.95,128675642
2026-09-09,ABJ,ALLBATROSS PORTFÖY BENZ HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.700166,3,936361417.5,1337341991
2026-09-09,ABU,AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON,0.107185,37,62199891.25,580303972
2026-09-09,AC1,PARDUS PORTFÖY KISA VADELİ KATILIM SERBEST FONU,3.290223,201,384228773.89,116778929
2026-09-09,AC2,PARDUS PORTFÖY İKİNCİ SERBEST FON,2.752997,44,20449049750.82,7427922197
2026-09-09,AC3,PARDUS PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,64.703599,14,135266885.29,2090562
2026-09-09,AC4,PARDUS PORTFÖY PARA PİYASASI (TL) FON,4.087063,4193,2083807620.35,509854539
2026-09-09,AC5,PARDUS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),3.783261,146,23069993.68,6097913
2026-09-09,AC6,PARDUS PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,58.270039,79,76148160.48,1306815
2026-09-09,AC7,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),5.01899,44,3237750995.57,645100136
2026-09-09,AC8,PARDUS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),189.261633,96,2866086763.59,15143517
2026-09-09,ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),44.919342,1301,118400333.23,2635843
2026-09-09,ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,6.324542,1486,362841772.5,57370444.766
2026-09-09,ACN,İSTANBUL PORTFÖY LİDYA SERBEST (DÖVİZ) FON,12.759774,16,651279113.6,51041587
2026-09-09,ACU,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON,57.676406,162,1454798636.7,25223462
2026-09-09,ADE,AK PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,0.89508,25626,690370374.25,771294935
2026-09-09,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.348504,21325,4215015407.01,3125696809
2026-09-09,AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,118.647487,1395,68728228.84,579264.09
2026-09-09,AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,0.195976,35126,1438812991.35,7341793486
2026-09-09,AEV,ALLBATROSS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.141521,405,9257896.38,4323048
2026-09-09,AFA,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU,1.308329,47033,5550624907.52,4242529316
2026-09-09,AFO,AK PORTFÖY ALTIN FONU,1.343438,81781,19559201276.14,14559064017
2026-09-09,AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,0.350915,29325,914109730.62,2604932430
2026-09-09,AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,1.018831,137326,19683807248.14,19320001701
2026-09-09,AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,0.61016,14913,1265340631.67,2073785531
2026-09-09,AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,9.510322,2462,103841926.92,10918865
2026-09-09,AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,11.103583,15,237290334.23,21370610
2026-09-09,AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),36.565097,2650,114423669.3,3129314
2026-09-09,AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,70.345019,106,33947099.19,482580
2026-09-09,AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,11.586138,588,109716972.52,9469676
2026-09-09,AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,22.12167,203,137283188.95,6205824
2026-09-09,AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,32.087256,13,101486215.64,3162820
2026-09-09,AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.271373,17,62192655.82,48917729
2026-09-09,AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.309767,4,164627380.66,9510664
2026-09-09,AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,97.717551,3,385202587.68,3942000
2026-09-09,AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),26.818221,1,57988691.5,2162287
2026-09-09,AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,167.922933,3,1503465063.25,8953304
2026-09-09,AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,0.109588,23116,12992947585.82,118561952597
2026-09-09,AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.349569,88,10252697.22,7597018
2026-09-09,AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,64.119906,937,2835532267.51,44222340
2026-09-09,AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,65.372952,133,126443513.42,1934187
2026-09-09,AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,65.130976,1254,4520477035.86,69405947
2026-09-09,AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,62.374039,260,406491114.83,6516992
2026-09-09,AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,0.559737,9211,285860051.01,510704353
2026-09-09,AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),54.643471,20566,8355341157.57,152906487
2026-09-09,AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,0.532852,13391,1050528209.41,1971520484
2026-09-09,AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.003493,17518,2458165916.69,2449609256
2026-09-09,AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,4.067788,12,1295777601.08,318546011
2026-09-09,AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,54.575299,2345,13475018734.93,246906917
2026-09-09,AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,3.980107,12,5677993665.21,1426593054
2026-09-09,AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,3.836879,110,9004898954.32,2346933291
2026-09-09,ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.386351,24899,1684905542.22,4361069353
2026-09-09,ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,13.771744,153908,93547651798.4,6792723910
2026-09-09,AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,116.731135,2855,1404021229.41,12027821.248
2026-09-09,ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,38.223699,3610,668847232.86,17498234
2026-09-09,ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,22.006372,157,260426778.24,11834153
2026-09-09,AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.626871,197,20495106.95,12597867
2026-09-09,AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,0.367361,35336,1035083144.92,2817616730
2026-09-09,AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,3.091617,33,863230824.74,279216621
2026-09-09,AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.021351,11,254539376.84,249218342
2026-09-09,AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.854878,18,896945.99,1049209
2026-09-09,AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),6.564365,45,625748402.26,95325048
2026-09-09,AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,2.700722,446,197992788.79,73311064
2026-09-09,APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,6.956899,2881,83154107.03,11952755
2026-09-09,APP,AK PORTFÖY P1 SERBEST ÖZEL FON,33.700289,2,216204270.85,6415502
2026-09-09,APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,0.165826,13154,437641011.33,2639160433
2026-09-09,ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,0.255464,2075,51337745.39,200958686
2026-09-09,ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,9.041928,1,816937194.85,90349894
2026-09-09,ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,16.262018,7344,4021349529.61,247284778
2026-09-09,ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,18.681275,5031,3059710051.86,163784859
2026-09-09,ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,42.997142,1,3249035877.78,75563996
2026-09-09,AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,46.147296,36,6405290.81,138801
2026-09-09,AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,0.752691,16,169993763.45,225848060
2026-09-09,ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.051082,746,62219253.23,15358674
2026-09-09,ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,23.148157,9,1139679895.93,49234152
2026-09-09,AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,1.210405,912,53041085.62,43820923
2026-09-09,AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,50.505194,532,418685580.89,8289951
2026-09-09,AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,129.183201,12,262074218.25,2028702
2026-09-09,AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,231.029143,20254,4318123887.81,18690819
2026-09-09,AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,94.999173,1,218732746.78,2302470
2026-09-09,AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,1.418062,11,110980640.03,78262194
2026-09-09,AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,1.725973,12,326387523.01,189103512
2026-09-09,AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.218726,9487,1092821708.97,56862340
2026-09-09,AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,0.142719,13103,1679551049.3,11768267387
2026-09-09,AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,0.189576,4,630371307.7,3325162435
2026-09-09,AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,21.497994,67,2040254182.92,94904399
2026-09-09,AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,27.717799,5,4644611089.27,167567815
2026-09-09,AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,64.635742,6,25631990629.97,396560633
2026-09-09,BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,2.033139,37,416362865.3,204788186
2026-09-09,BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.227164,12,1048847815.83,854692790
2026-09-09,BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,1.080398,178,98352830.4,91033852
2026-09-09,BAI,BV PORTFÖY ALTIN KATILIM FONU,1.09455,127,61164417.22,55880889
2026-09-09,BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,50.668197,1,1113397664.33,21974290
2026-09-09,BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,2.956606,4,69472514.1,23497385
2026-09-09,BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,54.675947,1,1564321698.15,28610784
2026-09-09,BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,3.662761,889,149147325.19,40719917
2026-09-09,BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,1.19911,11,815306.26,679926
2026-09-09,BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.496019,13,1141121780.25,2300561650
