tarih,fonKodu,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-08-27,KAV,58.159874,5726,18158559404.79,312217997
2026-08-27,KBJ,4.246705,102,677247649.55,159476028
2026-08-27,KBP,1.792513,5,339360472.15,189321082
2026-08-27,KBZ,52.243571,1,161667311.45,3094492
2026-08-27,KCL,1.807594,176,11576442.29,6404337
2026-08-27,KCR,1.124724,527,70313578.34,62516276
2026-08-27,KCV,5.30607,13053,2546854740.19,479988918
2026-08-27,KDE,1.79857,3721,669198315.95,372072452
2026-08-27,KDI,58.21009,12,246702974.57,4238148
2026-08-27,KDK,15.600467,1,49106947.15,3147787
2026-08-27,KDL,52.790565,7067,25686751987.39,486578467
2026-08-27,KDO,57.13591,528,1098051860.27,19218244
2026-08-27,KDS,54.841151,1382,28308116391.63,516183849
2026-08-27,KDT,54.887684,1195,3224811580.81,58752918
2026-08-27,KDV,49.020756,212,24376200442.66,497262842
2026-08-27,KDZ,49.174725,823,4159270167.06,84581462
2026-08-27,KEI,1.930736,1,346795630.83,179618321
2026-08-27,KEO,1.815346,1,71601620.48,39442409
2026-08-27,KEU,53.734224,56,4074405313.7,75825145
2026-08-27,KFZ,4.499585,1,372043181.57,82683881
2026-08-27,KGM,3.11221,30303,3150336620.74,1012250501
2026-08-27,KH1,1.38359,1051,90792623.26,65621051
2026-08-27,KHA,4.539682,38475,7264850632.02,1600299476
2026-08-27,KHB,1.668114,253,17696368.52,10608611
2026-08-27,KHC,2.215789,1457,48859550.62,22050631
2026-08-27,KHD,1.458247,12,731155181.33,501393238
2026-08-27,KHF,0.120386,13,902207.52,7494290
2026-08-27,KHJ,1.206508,467,15692953.92,13006922
2026-08-27,KHP,1.208374,1432,25790153247.96,21342857233
2026-08-27,KHT,2.404537,215,7393290.2,3074725
2026-08-27,KHU,37.00498,1,3534641.72,95518
2026-08-27,KIA,4.381988,359,5958294.16,1359724
2026-08-27,KIB,4.347959,1066,10781538.33,2479678
2026-08-27,KIE,4.681619,937,231429047.06,49433553
2026-08-27,KIH,1.547461,27,59906256.95,38712606
2026-08-27,KIK,1.462068,1404,178156491.61,121852373
2026-08-27,KIS,0.221482,767,91437523.91,412844319
2026-08-27,KJK,0.002275,1,48706644.35,21405755952
2026-08-27,KKB,62.428458,1,2618249.52,41940
2026-08-27,KKC,58.13757,53,126931408.5,2183294
2026-08-27,KKE,52.223044,2,90177708.04,1726780
2026-08-27,KKH,6.857965,5058,531851512.97,77552377
2026-08-27,KKL,2.507917,1647,3674794243.86,1465277380
2026-08-27,KKO,49.203979,257,2273380134.49,46203177
2026-08-27,KKP,49.179689,331,4355687802.96,88566803
2026-08-27,KKT,3.143622,46,9242989158.12,2940235574
2026-08-27,KLH,2.747924,2282,145184628.51,52834287
2026-08-27,KLI,1.319244,164,314618174.5,238483763
2026-08-27,KLL,58.120705,1,11413162.85,196370
2026-08-27,KLM,68.105004,1,1013203317.8,14877076
2026-08-27,KLS,41.626862,2,881698.56,21181
2026-08-27,KLU,4.867871,107194,98964054069.17,20330048817
2026-08-27,KMA,169.598897,1,12689050.29,74818
2026-08-27,KME,1.641327,1185,126829790.07,77272703
2026-08-27,KMF,3.654605,2238,1585897127.71,433944874
2026-08-27,KMN,0.99612,4944,435826651.18,437524390
2026-08-27,KMT,2.816,1,69795598.93,24785369
2026-08-27,KNC,67.834218,16,363732232.67,5362076
2026-08-27,KNI,1.382863,446,16925805204.34,12239679545
2026-08-27,KNJ,2.094781,14687,870640947.05,415623853
2026-08-27,KNN,1.506739,15,446324448.21,296218809
2026-08-27,KNP,83.267335,2,194320148.02,2333690
2026-08-27,KNS,4.507309,1,5080600613.73,1127191620
2026-08-27,KNT,61.046765,3,174958380.11,2865973
2026-08-27,KNV,71.279125,5,320067507.01,4490340
2026-08-27,KNZ,69.781686,1,1028359518.97,14736811
2026-08-27,KO4,56.237657,856,4618798803.23,82130000
2026-08-27,KOB,1.427702,71,2721165743.18,1905976031
2026-08-27,KOD,1.034736,736,58918102.36,56940229
2026-08-27,KOP,7.849769,14,16099875.84,2051000
2026-08-27,KOT,1.513459,3520,150047639.84,99142203
2026-08-27,KOZ,65.014836,4,72714998.55,1118437
2026-08-27,KP3,53.665464,10,14182923.54,264284
2026-08-27,KPA,1.762153,14060,549357721.42,311753633
2026-08-27,KPB,6.796068,1,5446559.51,801428
2026-08-27,KPC,21.987332,23604,4791686696.57,217929426
2026-08-27,KPD,49.004711,549,306337513.1,6251185
2026-08-27,KPF,1.775853,274,487001410.55,274235214
2026-08-27,KPH,1.286469,11832,548763386.7,426565456
2026-08-27,KPI,1.481119,6615,5380422239.64,3632674565
2026-08-27,KPK,10.277923,1,475381417.14,46252674
2026-08-27,KPM,1.052915,16,1588217.67,1508400
2026-08-27,KPP,3.184596,682,449673528.71,141202685
2026-08-27,KPR,1.885954,1354,71801030687,38071473153
2026-08-27,KPS,48.10513,3270,23331950089.87,485020000
2026-08-27,KPU,4.112192,6145,612606924.65,148973340
2026-08-27,KRC,0.147793,148,30417370.84,205811320
2026-08-27,KRF,21.610441,597,44615664,2064542
2026-08-27,KRH,1.728674,41,2252677023.6,1303124471
2026-08-27,KRO,48.285438,58,303716711.61,6290027
2026-08-27,KRR,1.173445,581,22960697.67,19566919
2026-08-27,KRS,0.527822,1109,1508505916.42,2857984351
2026-08-27,KRT,75.123672,166,732499751.77,9750585
2026-08-27,KRV,48.243551,1022,5600111388.25,116080000.01
2026-08-27,KSA,4.141839,3700,14810125275.86,3575736235
2026-08-27,KSC,49.724747,1,24637120.17,495470
2026-08-27,KSK,2.942514,668,8328277792.46,2830327125.375
2026-08-27,KSL,56.958179,118,257252926.79,4516523
2026-08-27,KSM,51.833794,740,15450372062.6,298075267
2026-08-27,KSP,65.413242,361,1657244488.78,25335000
2026-08-27,KSR,5.190807,3826,206188007.43,39721765
2026-08-27,KST,2.070814,456,9448169.68,4562540
2026-08-27,KSV,5.765955,9824,35860308440.42,6219318537
2026-08-27,KSY,11.119732,85,4304132857.43,387071628
2026-08-27,KTE,45.841574,1,110734448.29,2415590
2026-08-27,KTI,2.219778,569,282491095.12,127260973
2026-08-27,KTJ,2.610458,20953,1640304714.73,628358927
2026-08-27,KTM,22.862585,5764,699513913.55,30596449
2026-08-27,KTN,8.099976,4249,427015186.04,52718083
2026-08-27,KTR,10.677291,635,24563418445.03,2300529109
2026-08-27,KTS,15.606641,742,125941193.36,8069718
2026-08-27,KTT,71.004094,1440,5200393221.57,73240752
2026-08-27,KTU,30.398216,1,988408618.41,32515349
2026-08-27,KTV,7.73683,45671,28099123889.05,3631865440
2026-08-27,KU3,1.171161,2586,256021106.5,218604444
2026-08-27,KUA,1.477355,2072,105010101.33,71079816
2026-08-27,KUB,0.756029,3639,612010593.62,809506411
2026-08-27,KUD,1.779329,2385,237404437.32,133423541
2026-08-27,KUP,49.439185,129,2048980283.99,41444459
2026-08-27,KUT,12.763193,41544,8535356185.84,668747707
2026-08-27,KVA,1.78698,1,701516502.04,392570970
2026-08-27,KVK,1.28102,137,855935086.6,668166694
2026-08-27,KVR,1.301933,45,113592409.23,87249036
2026-08-27,KVS,3.838681,2364,28464505479.73,7415178770
2026-08-27,KVT,1.466214,2994,87929409.47,59970382
2026-08-27,KYA,1.218511,1553,69257884.18,56838151
2026-08-27,KYR,0.595733,11,296434188.3,497595647
2026-08-27,KYS,54.156585,18,11215828.85,207100
2026-08-27,KZL,29.775421,65839,94835698368.4,3185032979
2026-08-27,KZO,2.234523,3,1157405268.08,517965287
2026-08-27,KZU,2.522552,5875,497752184.04,197320881
2026-08-27,LAI,1.161417,14,175152007.6,150808828
2026-08-27,LET,55.07846,2,700725298.3,12722311
2026-08-27,LFD,7.358118,1,4893192.78,665006
2026-08-27,LGK,1.422756,1,1698562717.24,1193853791
2026-08-27,LGO,7.867946,11,118509642.44,15062336
2026-08-27,LHM,83.573925,4,798769567.64,9557641
2026-08-27,LHP,56.955002,93,84086371.43,1476365
2026-08-27,LKF,1.094879,980,114323856.65,104416856
2026-08-27,LKT,1.890359,374,376164912.53,198991295
2026-08-27,LLA,1.198944,750,28476210.16,23751080
2026-08-27,LPH,1.466659,2596,3738611677.52,2549065985
2026-08-27,LRT,3.694065,12,906734942.01,245457201
2026-08-27,LTC,1.60632,317,15730872.52,9793110
2026-08-27,LTL,1.104214,5314,281814841.64,255217659
2026-08-27,LTS,4.649081,13,2572690682.89,553376235
2026-08-27,LZV,7.185359,2,81798659.78,11384074
2026-08-27,MAC,0.76165,36070,4360844111.72,5725524142
2026-08-27,MAD,1.046403,367,23170346.51,22142843
2026-08-27,MAS,12.427655,196,786624907.16,63296326
2026-08-27,MAV,58.398753,1,913835665.71,15648205
2026-08-27,MBL,0.28928,212,21068900.52,72832233
2026-08-27,MBR,1.78681,486,459139654.81,256960500
2026-08-27,MCU,1.399371,156,187017038.32,133643684
2026-08-27,MD1,2.312517,660,228264711.46,98708318
2026-08-27,MD2,2.208099,778,285134614.17,129131245
2026-08-27,MDF,1.305635,945,499599879.95,382649020
2026-08-27,MET,6.027796,6631,750631463.82,124528352
2026-08-27,MGB,1.484177,484,63621393.89,42866438
2026-08-27,MGD,1.011927,1,680117363.77,672100883
2026-08-27,MGE,1.124478,67,765061354.81,680370252
2026-08-27,MGH,2.26215,758,491911629.59,217453112
2026-08-27,MHF,2.426603,3863,479952767.02,197787933
2026-08-27,MIK,3.429376,13,4815461954.66,1404180257
2026-08-27,MJB,7.858643,778,52867037.21,6727248
2026-08-27,MJE,58.314219,907,7315058535.87,125442107
2026-08-27,MJG,11.503176,7542,1033869926.94,89876912
2026-08-27,MJH,4.374991,29,26634345.82,6087863
2026-08-27,MJK,36.534005,410,1866592369.29,51091917
2026-08-27,MJL,61.888934,585,916345188.9,14806285
2026-08-27,MKA,1.291743,1721,87997075.16,68122740
2026-08-27,MKG,18.570796,8216,1645017074.55,88580861
2026-08-27,MKL,60.931711,1,786361329.47,12905617
2026-08-27,MLS,18.016326,4,1346933551.5,74761834
2026-08-27,MLT,1.354436,79,19990816.44,14759515
2026-08-27,MMH,17.108602,1341,154643955.07,9038959
2026-08-27,MOD,61.31723,2,742827588.63,12114500
2026-08-27,MOZ,1.277778,120,326830124.75,255780012
2026-08-27,MP2,1.319582,13,3498613082.37,2651303752
2026-08-27,MP4,2.073969,15,3802048526.3,1833223343
2026-08-27,MPD,61.268259,691,2917136339.09,47612522
2026-08-27,MPE,1.393854,116,88175499.07,63260229
2026-08-27,MPF,8.371479,1957,1397869980.83,166980054.037
2026-08-27,MPI,3.119631,39,72557402.18,23258327
2026-08-27,MPK,9.944442,1526,255047204.47,25647210.961
2026-08-27,MPL,2.030427,916,662206164.31,326141272
2026-08-27,MPN,61.76819,291,373944311.71,6053995
2026-08-27,MPP,21.907909,1209,359292197.42,16400114
2026-08-27,MPS,24.997742,2483,157892696.63,6316278.324
2026-08-27,MRI,1.254709,115,13543058.3,10793786
2026-08-27,MSK,3.997254,1,1198767006.52,299897605
2026-08-27,MSO,59.340489,1,521762527.3,8792690
2026-08-27,MSR,2.021562,14,30784448.7,15228050
2026-08-27,MT1,46.159644,24,28772044.76,623316
2026-08-27,MT2,1.415952,1452,5834446179.65,4120512301
2026-08-27,MT5,1.23442,19,788948931.24,639124957
2026-08-27,MT6,0.45046,14,300502946.06,667102313
2026-08-27,MT7,0.376323,15,49115763.84,130514947
2026-08-27,MT8,0.825353,16,1579447112.25,1913661385
2026-08-27,MT9,0.406332,18,3133928977.99,7712730506
2026-08-27,MTD,1.387767,1519,155090111.01,111755147
2026-08-27,MTE,0.628595,18,1994768.73,3173378
2026-08-27,MTF,1.422519,42,70365642.76,49465524
2026-08-27,MTG,1.741518,392,274024835.09,157348302
2026-08-27,MTH,2.327017,3197,307341019.59,132075126
2026-08-27,MTI,0.018309,2,4669957.82,255061228
2026-08-27,MTK,1.827302,819,105756174.88,57875589
2026-08-27,MTL,2.024829,16,11332482797.13,5596760648
2026-08-27,MTS,2.792224,674,28549034.73,10224480
2026-08-27,MTU,0.800411,19,827347837.75,1033653600
2026-08-27,MTV,5.468953,12823,147438811.59,26959239
2026-08-27,MTX,5.264234,2095,82245707.4,15623491
2026-08-27,MUL,3.079208,12,309142833.81,100396850
2026-08-27,MUT,1.935739,1614,842600245.68,435286106
2026-08-27,NAK,1.129021,166,128440623.66,113762784
2026-08-27,NAL,0.425588,12,510367368.22,1199204513
2026-08-27,NAU,3.26624,9706,2428438148.9,743496656
2026-08-27,NAV,1.118259,15,65836862.27,58874427
2026-08-27,NBE,1.770375,10,567685362.36,320658242
2026-08-27,NBH,7.045445,199,2219489964.65,315024822
2026-08-27,NBO,1.525271,395,2190359692.65,1436046133
2026-08-27,NBZ,72.807445,279,1399821424.2,19226350
2026-08-27,NCS,57.939987,1777,8535869621.18,147322602
2026-08-27,NCU,55.419278,12,129375029.2,2334477
2026-08-27,NDL,1.964871,1,11080130.99,5639113
2026-08-27,NDS,1.027598,13,604918375.86,588672037
2026-08-27,NES,2.181292,2,2179119953.55,999004311
2026-08-27,NFF,1.360654,33,1822296236.33,1339279649
2026-08-27,NFH,2.163706,48,121214333.72,56021616
2026-08-27,NFK,5.299675,80,1520414971.9,286888350
2026-08-27,NHP,5.693431,153,12205019.35,2143702
2026-08-27,NHT,67.0792,2,665102074.99,9915176
2026-08-27,NHV,4.452513,2,8205781109.15,1842955034
2026-08-27,NHY,6.04762,2022,143095597.65,23661473
2026-08-27,NIG,1.282247,15,544450304.7,424606540
2026-08-27,NIS,1.746106,41,1593796438.6,912771645
2026-08-27,NJF,13.241787,1778,1204674875.49,90975248
2026-08-27,NJG,3.089496,15,3290050800.01,1064914900
2026-08-27,NJR,5.867763,2489,1922887052.85,327703593
2026-08-27,NJY,7.565031,1376,318858404.42,42148989
2026-08-27,NKA,49.710117,17,132248496.18,2660394
2026-08-27,NKC,1.270814,1088,351712582.67,276761709
2026-08-27,NKH,1.795726,12,165452481.55,92136843
2026-08-27,NKJ,15.243804,1,1564600223.12,102638440
2026-08-27,NKK,8.079899,12,1521544946.38,188312373
2026-08-27,NKL,3.568929,2185,15638947006.78,4381972125
2026-08-27,NKM,1.032268,456,50807053.9,49218883
2026-08-27,NKP,1.138484,3258,182226202.65,160060451
2026-08-27,NKS,1.894872,11,25107439.05,13250200
2026-08-27,NKT,1.604933,538,79116605.84,49295907
2026-08-27,NKV,2.32922,1,15993586107.48,6866499553
2026-08-27,NLC,51.154495,19,182105294.43,3559908
2026-08-27,NLD,54.71869,1,1433626019.43,26199933
2026-08-27,NLE,1.644465,9542,376044709.65,228672951
2026-08-27,NLK,1.897979,1009,5160599692.25,2718997761
2026-08-27,NLL,5.175522,25,2100557197.61,405863799
2026-08-27,NME,58.35269,52,63451373.03,1087377
2026-08-27,NMG,135.574879,12,3111893441.9,22953319
2026-08-27,NMP,1.022394,4097,714808934.61,699152219
2026-08-27,NMU,1.265098,383,897621827.45,709527597
2026-08-27,NNF,23.497202,18147,2108356102.07,89727966
2026-08-27,NOA,1.41275,11,537725112.18,380623067
2026-08-27,NOI,1.472427,14,1132553779.82,769174600
2026-08-27,NOV,51.138878,1,722179610.25,14121929
2026-08-27,NP1,5.439575,151,1540236470.78,283153831
2026-08-27,NPH,1.593211,747,191275350.31,120056476
2026-08-27,NPK,1.61825,1,959579758.49,592973692
2026-08-27,NRC,11.643783,3589,236648488.71,20324020
2026-08-27,NRG,5.610089,3357,7314120938.5,1303744164
2026-08-27,NRM,157.417867,11,407533922.19,2588867
2026-08-27,NSA,2.568115,355,1077251481.07,419471616
2026-08-27,NSD,65.575644,178,14920454953.2,227530437
2026-08-27,NSH,2.209611,1318,2183644390.06,988248142
2026-08-27,NSK,6.775681,87,399214563.06,58918737
2026-08-27,NSP,1.856543,2737,1389060946.66,748197452
2026-08-27,NSS,64.976394,1,1102381061.84,16965870
2026-08-27,NST,1.235159,3338,57203431.67,46312622
2026-08-27,NSY,1.429213,60,1184234800.61,828592110
2026-08-27,NTB,5.852776,1,3224670218.69,550964241
2026-08-27,NTD,0.383289,1,519518199.69,1355423321
2026-08-27,NTF,3.152487,11,258698684.22,82061773
2026-08-27,NTI,1.560718,1602,334594914.88,214385193
2026-08-27,NTO,66.762726,1,3614832164.75,54144466
2026-08-27,NTS,3.109005,33,229027834.33,73665955
2026-08-27,NUB,60.657974,899,2128895679.72,35096716
2026-08-27,NUG,49.45982,22,24053942.57,486333
2026-08-27,NUH,1.361899,1143,136107349.97,99939416
2026-08-27,NVB,4.855085,4709,6674187422.99,1374679811
2026-08-27,NVC,3.908326,91,140113646.24,35850042
2026-08-27,NVK,46.854129,19,103667852.45,2212566
2026-08-27,NVP,68.791157,1,61643342.96,896094
2026-08-27,NVT,4.681643,46,425907887.27,90974028
2026-08-27,NVZ,58.720528,338,527255668.96,8979069
2026-08-27,NYH,62.679868,1,1077456518.45,17189834
2026-08-27,NZH,3.604776,294,565457031.34,156863314
2026-08-27,NZT,6.10401,420,11119758857.2,1821713721
2026-08-27,NZU,51.216827,35,47375360.3,924996
2026-08-27,OAB,76.947929,3,669035852.94,8694657
2026-08-27,OAO,1.01867,238,528124939.58,518445518
2026-08-27,OBI,3.214947,465,320594322.62,99719944
2026-08-27,OBN,58.483011,239,270046589.69,4617522
2026-08-27,OBP,0.208935,822,39583350.53,189452667
2026-08-27,OBR,54.213379,10645,46679628951.4,861035222
2026-08-27,OCM,69.326988,2,506999705.02,7313165
2026-08-27,OCN,50.643602,4,118541731.75,2340705
2026-08-27,OCT,73.053825,5,454148893.71,6216634
2026-08-27,ODD,11.082644,30,472407735.33,42625905
2026-08-27,ODG,1.196165,39,67761981.02,56649366
2026-08-27,ODN,58.340334,4729,37331957364.62,639899617
2026-08-27,ODP,7.112103,148,299072822.35,42051253
2026-08-27,ODS,69.863601,107,115276128.67,1650017
2026-08-27,ODV,19.627204,3836,1637116607.4,83410589
2026-08-27,OFA,58.03879,126,241277176.01,4157171
2026-08-27,OFB,11.423654,13,1015533899.07,88897469
2026-08-27,OFI,4.101665,597,157987198.26,38517824
2026-08-27,OFK,52.176825,262,1001244055.34,19189440
2026-08-27,OFO,69.28984,1,2176657460.41,31413804
2026-08-27,OFS,8.333426,434,187914418.29,22549480
2026-08-27,OGD,12.269629,3121,821997406.67,66994479
2026-08-27,OGF,9.492037,423,141646426.55,14922658
2026-08-27,OGV,72.304819,1,285097540.67,3942995
2026-08-27,OHB,24.50878,1055,1446637471.44,59025274
2026-08-27,OHI,0.102781,44,1012358841.36,9849630500
2026-08-27,OHK,2.985216,1231,29744983.06,9964097
2026-08-27,OIL,4.126898,652,46910312.19,11366967
2026-08-27,OIR,5.156867,229,20320725.54,3940518
2026-08-27,OIS,3.446298,2,657015707.71,190643928
2026-08-27,OJB,53.517579,6742,26597961567.99,496994856
2026-08-27,OJH,9.698099,27,23039473.96,2375669
2026-08-27,OJK,14.203401,27795,49446905203.37,3481342711
2026-08-27,OJT,12.830101,11194,4619606914.18,360060071
2026-08-27,OJU,69.143149,2,55692179.33,805462
2026-08-27,OJY,73.081932,6,2515369008.73,34418480
2026-08-27,OKD,0.620901,982,84058739.8,135381860
2026-08-27,OKF,4.7521,12,8425352098.42,1772974341
2026-08-27,OKP,6.506485,440,99272451.8,15257462
2026-08-27,OKT,0.164557,858,111916884.71,680111266
2026-08-27,OLA,54.169372,30,20616537.57,380593.99
2026-08-27,OLD,3.200785,5560,142408523.78,44491747
2026-08-27,OLE,5.104973,504,328744880.28,64396987
2026-08-27,OMB,64.502253,3,226653370.12,3513883
2026-08-27,OMC,72.418946,2,409819030.92,5659003
2026-08-27,OME,25.899791,68,87076600.62,3362058
2026-08-27,OMG,1.880777,702,1316564241.44,700010829
2026-08-27,OMT,1.001091,14,79979483.84,79892301
2026-08-27,ONB,52.686441,574,5622513456.12,106716516
2026-08-27,OND,48.151151,624,3455808090.83,71770000.01
2026-08-27,ONE,1.507745,692,32801756.57,21755503.476
2026-08-27,ONF,66.909374,858,3260394507.4,48728516
2026-08-27,ONK,60.891513,21588,97925916824.33,1608203057
2026-08-27,ONN,6.508919,570,1284647707.07,197367304
2026-08-27,ONS,54.40003,23552,160638598090.59,2952913755
2026-08-27,ONT,53.078319,374,4851948837,91411125
2026-08-27,ONY,67.335616,743,2400969618.97,35656756
2026-08-27,OPB,13.812213,414,50952134.27,3688919
2026-08-27,OPD,8.576661,21,68152837.67,7946314
2026-08-27,OPF,3.207909,1045,454442096.7,141663037
2026-08-27,OPH,26.512882,2497,940709990.15,35481242
2026-08-27,OPI,23.293817,1534,224142916.19,9622421
2026-08-27,OPJ,1.693866,2286,1324291095.46,781815684
2026-08-27,OPL,9.99195,495,36413433.91,3644277
2026-08-27,OPZ,5.768266,1,721938735.94,125156982
2026-08-27,ORC,1.573357,55,1271056112.37,807862653
2026-08-27,ORI,61.313472,5,1701618385.2,27752765
2026-08-27,OSD,14.332363,855,611777205.43,42685019
2026-08-27,OSF,111.809415,17,4832420805.79,43220160
2026-08-27,OSH,0.586794,17,66189340.63,112798247
2026-08-27,OSL,0.156892,4117,1395921925.49,8897366643
2026-08-27,OSN,1.575539,102,35062488.92,22254281
2026-08-27,OTE,66.839151,2,194820484.28,2914766
2026-08-27,OTF,6.963411,1927,676788084.88,97192028
2026-08-27,OTJ,7.448762,22387,3366630099.81,451971759
2026-08-27,OTK,8.449226,63,4518096.73,534735
2026-08-27,OTM,1.309008,94,13731192.25,10489773
2026-08-27,OTZ,70.516798,4,315365716.68,4472207
2026-08-27,OUB,7.146588,14,893042871.8,124960731
2026-08-27,OUD,67.305264,119,148455154.15,2205699
2026-08-27,OUN,54.290341,316,232219603.69,4277365
2026-08-27,OUR,84.471015,11,31719541.84,375508
2026-08-27,OUY,66.543073,2,1693666611,25452185
2026-08-27,OVD,3.468659,3068,752759411.08,217017410
2026-08-27,OVR,68.740285,1,490321219.45,7132953
2026-08-27,OYL,0.162805,8186,3357814118.61,20624758542
2026-08-27,OYS,9.956625,11,16284197945.3,1635513894
2026-08-27,OYT,0.138735,65,1964664001.08,14161289025
2026-08-27,OZC,2.916398,1,289429274.73,99242027
2026-08-27,P1A,1.540285,323,497420398.2,322940396
2026-08-27,PA2,1.154707,507,47569806.18,41196434
2026-08-27,PAB,1.420116,653,127878364.42,90047858
2026-08-27,PAC,3.136966,1,803901684.95,256267233
2026-08-27,PAF,3.756355,3305,301532716.99,80272694
2026-08-27,PAI,6.425578,528,433557007.23,67473623
2026-08-27,PAL,57.305585,31346,152741329283.72,2665382964
2026-08-27,PAO,1.128496,231,25241157.88,22367068
2026-08-27,PAU,68.75906,3849,11303101238.61,164387082
2026-08-27,PBE,6.218512,11,104090565.92,16738822
2026-08-27,PBF,1.644428,2,1569167645.17,954233191
2026-08-27,PBH,1.336319,12,3204980883.35,2398364628
2026-08-27,PBI,2.366446,669,117360563.82,49593602
2026-08-27,PBK,58.511001,112,107355282.97,1834788
2026-08-27,PBN,1.636165,701,499271060.98,305147061
2026-08-27,PBR,5.118395,38879,7271659498.25,1420691339
2026-08-27,PBS,70.030261,22,396293826.26,5658894
2026-08-27,PBY,1.54097,55,206725439.45,134152805
2026-08-27,PCE,1.302593,150,66967540.63,51410940
2026-08-27,PCH,3.918359,57,888004735.98,226626713
2026-08-27,PCN,65.913446,12,567217898.72,8605496
2026-08-27,PCS,9.651132,35,113012208603.3,11709736386
2026-08-27,PDC,0.284922,13,308826559.07,1083898739
2026-08-27,PDD,5.997946,174,832440014.28,138787525
2026-08-27,PDE,1.784789,14,17429803532.86,9765747500
2026-08-27,PDF,60.857334,55,472600532.77,7765712
2026-08-27,PDG,0.588205,11,638989092.55,1086338077
2026-08-27,PDH,19.282766,78,5409893201.36,280555872
2026-08-27,PDR,1.023284,2,2301483235.82,2249115622
2026-08-27,PDS,0.319906,41,86403199.58,270089633
2026-08-27,PEA,1.551939,102,73281578.63,47219357
2026-08-27,PFO,2.373747,285,76230229.87,32113884
2026-08-27,PFS,2.988654,92,15900157.73,5320174
2026-08-27,PGD,1.803901,158,185158860.2,102643563
2026-08-27,PGE,25.287655,45,10211847751.39,403827399
2026-08-27,PGH,7.915591,12,10514469121.76,1328323884
2026-08-27,PGS,1.351259,435,176957227.22,130957283
2026-08-27,PHB,2.786105,14,14631334803.62,5251536912
2026-08-27,PHE,4.099528,117812,29816970300.15,7273268224
2026-08-27,PHF,1.192456,12,350601675.46,294016510
2026-08-27,PHI,1.621758,132,76428178.53,47126761
2026-08-27,PHK,1.610298,245,84086916.51,52218239
2026-08-27,PHN,1065.906998,17,10089737077.69,9465870
2026-08-27,PHS,4.65282,16,188855626.09,40589501
2026-08-27,PHY,4.626076,45,581300601.42,125657393
2026-08-27,PID,1.899953,118,55606389.2,29267251
2026-08-27,PIL,3.978425,8146,480817165.88,120856147
2026-08-27,PIP,1.694072,393,33606021655.38,19837425731
2026-08-27,PIR,1.76914,909,118983334.34,67254912
2026-08-27,PIS,1.469719,201,1277621081.26,869295986
2026-08-27,PJL,5.232787,693,1243783298.43,237690413
2026-08-27,PJP,50.14923,14,403948640.76,8054932
2026-08-27,PK1,1.053342,141,9551434.9,9067740
2026-08-27,PKD,0.970627,153,30257599.16,31173262
2026-08-27,PKF,4.978336,1556,417020444.68,83767042
2026-08-27,PKH,0.920387,11,127745422.13,138795396
2026-08-27,PKL,2.508931,12,2269175307.65,904439048
2026-08-27,PKM,1.076948,547,497329035.76,461794930
2026-08-27,PKN,2.664,11,63897906.96,23985700
2026-08-27,PKP,1.265357,101,564733643.81,446303956
2026-08-27,PKR,1.546167,216,652062525.3,421728441
2026-08-27,PKT,1.604549,1135,12476499777.3,7775706030
2026-08-27,PKU,14.86666,45,10663728743.26,717291515
2026-08-27,PKV,2.071769,2999,18984143229.22,9163254020
2026-08-27,PKZ,16.206671,17,61617504815.39,3801983949
2026-08-27,PLA,1.283941,115,806154.25,627875
2026-08-27,PLR,1.682228,889,935132661.12,555889225
2026-08-27,PLS,26.946746,7,938682580.2,34834729
2026-08-27,PMG,1.626749,1,1422887061.16,874681642
2026-08-27,PMH,0.005987,43,65989,11021437
2026-08-27,PMP,0.829093,421,16607087.98,20030426
2026-08-27,PNU,1.245216,24650,40000999997.76,32123738822
2026-08-27,PO7,1.027057,43,1809039396.08,1761382199
2026-08-27,PO8,2.832952,48,269213957.44,95029485
2026-08-27,PO9,0.822869,149,244169826.42,296729729
2026-08-27,POB,4.639642,42,4801795769.57,1034949682
2026-08-27,POD,69.816983,1414,4349513092.17,62298783
2026-08-27,POF,2.508061,45,2686739358.72,1071241579
2026-08-27,POH,1.001146,4,1713383097.48,1711421252
2026-08-27,POI,0.058935,42,268518656.25,4556187573
2026-08-27,POS,1.246483,427,84242413.11,67584075
2026-08-27,POU,2.779293,72,7317945752.1,2633023776
2026-08-27,PP1,1.719879,251,33867718.25,19691924
2026-08-27,PPB,10.305831,1514,387343160.34,37584856
2026-08-27,PPD,35.867376,106,2315678936.43,64562263
2026-08-27,PPE,63.202203,66,755921989.99,11960374
2026-08-27,PPF,5.206218,22,335795827.99,64498999
2026-08-27,PPG,1.463511,1705,2431699283.7,1661552320
2026-08-27,PPH,1.721662,2459,66837610.49,38821556
2026-08-27,PPI,2.297072,2765,4598380494.77,2001844041
2026-08-27,PPJ,1.863533,6678,83713344646.5,44921850641
2026-08-27,PPK,2.264454,3103,5916080274.7,2612585337
2026-08-27,PPM,2.190854,151,133794122.92,61069397
2026-08-27,PPN,5.809936,13352,12365528324.72,2128341747
2026-08-27,PPO,3.158651,44,193258044.91,61183726
2026-08-27,PPP,3.143892,368,7942026611.89,2526176554
2026-08-27,PPS,3.486793,2395,1003869396.09,287906232
2026-08-27,PPT,3.303195,3824,2812017343.4,851302183
2026-08-27,PPU,1.827849,44,292899087.76,160242537
